idx,treespec,prod_wd,bark,Country,2021 ,2018 ,2015 ,2012 ,2009 ,2006 ,2003 ,2000 ,1997 ,1994 ,1991 ,1988 
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,AT",TOTAL,RW_IN_PW,UNBK,AT,3101.22,3553.46,3079.68,3177.54,3038.98,2943.0,3141.0,2383.0,2772.0,2552.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,BE",TOTAL,RW_IN_PW,UNBK,BE,,,,,1200.0,1430.0,1325.0,1200.0,,,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,BG",TOTAL,RW_IN_PW,UNBK,BG,1605.81,2007.36,1816.88,1593.79,1225.0,1717.0,971.22,957.2,927.0,798.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,CH",TOTAL,RW_IN_PW,UNBK,CH,498.55,534.15,444.05,456.95,425.22,634.36,500.0,811.0,484.0,517.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,CY",TOTAL,RW_IN_PW,UNBK,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,8.0,10.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,CZ",TOTAL,RW_IN_PW,UNBK,CZ,,6929.0,4774.0,4334.0,4827.0,6399.0,4965.0,5081.0,5819.0,5063.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,DE",TOTAL,RW_IN_PW,UNBK,DE,11623.96,11173.76,11998.15,13210.55,10860.04,12888.0,11127.0,10118.0,8738.0,11683.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,DK",TOTAL,RW_IN_PW,UNBK,DK,,,461.08,,704.65,499.0,168.66,587.0,571.0,571.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,EE",TOTAL,RW_IN_PW,UNBK,EE,2322.65,2663.33,2375.76,1980.0,1584.0,1450.0,2900.0,3800.0,2312.0,1469.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,EL",TOTAL,RW_IN_PW,UNBK,EL,,,0.0,0.0,46.53,0.0,0.0,112.57,144.0,124.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,ES",TOTAL,RW_IN_PW,UNBK,ES,9640.76,9618.31,8832.14,7942.95,8118.24,7544.0,5470.0,5393.0,5966.0,5732.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,EU27_2020",TOTAL,RW_IN_PW,UNBK,EU27_2020,,,143992.07,136240.59,,,,,,,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,FI",TOTAL,RW_IN_PW,UNBK,FI,31709.76,34146.48,29321.73,25291.87,20952.85,23637.69,24669.0,24152.78,22781.0,21224.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,FR",TOTAL,RW_IN_PW,UNBK,FR,7727.45,7847.42,8305.48,8742.48,9708.23,9567.32,9126.46,11091.46,9429.97,9851.89,9275.84,9301.58
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,HR",TOTAL,RW_IN_PW,UNBK,HR,457.92,533.21,948.92,1117.0,758.0,826.0,594.0,551.0,259.0,487.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,HU",TOTAL,RW_IN_PW,UNBK,HU,1111.31,931.9,990.69,1073.05,853.1,475.0,583.0,611.6,370.0,856.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,IE",TOTAL,RW_IN_PW,UNBK,IE,,,982.12,831.2,677.76,760.0,623.0,1012.5,833.0,621.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,IS",TOTAL,RW_IN_PW,UNBK,IS,,,,0.0,,0.0,,,0.0,0.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,IT",TOTAL,RW_IN_PW,UNBK,IT,,315.76,668.98,,594.11,818.7,594.0,708.0,646.0,820.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,LI",TOTAL,RW_IN_PW,UNBK,LI,0.14,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,LT",TOTAL,RW_IN_PW,UNBK,LT,1304.0,1533.0,1127.0,1325.0,935.08,1355.0,1570.0,1100.0,1530.0,740.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,LU",TOTAL,RW_IN_PW,UNBK,LU,83.84,127.04,,,97.57,92.59,88.57,72.4,,,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,LV",TOTAL,RW_IN_PW,UNBK,LV,3986.0,3700.73,3019.58,3466.59,1700.65,2658.6,3525.0,3517.0,2275.0,1800.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,MT",TOTAL,RW_IN_PW,UNBK,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,NL",TOTAL,RW_IN_PW,UNBK,NL,394.37,458.23,450.0,317.5,324.38,341.26,190.0,197.0,305.0,306.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,NO",TOTAL,RW_IN_PW,UNBK,NO,4581.65,4411.54,4707.92,4304.53,3549.47,3537.81,3025.0,3365.85,3495.0,3771.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,PL",TOTAL,RW_IN_PW,UNBK,PL,19471.12,22640.22,18334.18,16778.23,15385.0,13570.0,13250.0,10988.0,8173.0,6477.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,PT",TOTAL,RW_IN_PW,UNBK,PT,9405.22,9593.9,8407.5,7710.0,6229.84,7514.15,6340.0,6463.0,4380.0,4928.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,RO",TOTAL,RW_IN_PW,UNBK,RO,1323.11,1089.76,896.68,615.19,488.5,822.0,2486.0,1652.0,1936.0,1524.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,SE",TOTAL,RW_IN_PW,UNBK,SE,31800.0,30812.0,30900.0,30399.0,28600.0,26500.0,25200.0,23760.0,21800.0,22700.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,SI",TOTAL,RW_IN_PW,UNBK,SI,647.92,1003.24,1109.21,515.6,370.0,444.89,572.0,396.0,545.0,396.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,SK",TOTAL,RW_IN_PW,UNBK,SK,2892.87,3676.63,3650.13,3114.86,3720.5,2676.29,3217.0,3118.0,2927.0,2417.0,,
"A,TOTAL,RW_IN_PW,THS_M3,UNBK,UK",TOTAL,RW_IN_PW,UNBK,UK,1898.39,1735.13,1828.93,2098.71,1860.4,2369.0,2556.0,2572.0,2901.0,2802.0,,
